,MelSpectrogram,emotion
295,"[[-40.227455 -40.227455 -38.74556  ... -41.246815 -43.211784 -43.211784]
 [-38.384872 -38.384872 -38.51822  ... -40.480247 -39.779068 -39.779068]
 [-49.46627  -49.46627  -48.448635 ... -46.642216 -46.03752  -46.03752 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
296,"[[-40.227455 -40.227455 -38.74556  ... -41.246815 -43.211784 -43.211784]
 [-38.384872 -38.384872 -38.51822  ... -40.480247 -39.779068 -39.779068]
 [-49.46627  -49.46627  -48.448635 ... -46.642216 -46.03752  -46.03752 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
297,"[[-40.227455 -40.227455 -38.74556  ... -41.246815 -43.211784 -43.211784]
 [-38.384872 -38.384872 -38.51822  ... -40.480247 -39.779068 -39.779068]
 [-49.46627  -49.46627  -48.448635 ... -46.642216 -46.03752  -46.03752 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
298,"[[-30.868404 -30.868404 -30.868404 ... -29.252842 -29.252842 -29.252842]
 [-28.105206 -28.105206 -28.105206 ... -33.185246 -33.185246 -33.185246]
 [-42.315    -42.315    -42.315    ... -40.705208 -40.705208 -40.705208]
 ...
 [-70.9057   -70.9057   -70.9057   ... -79.25639  -79.25639  -79.25639 ]
 [-79.88419  -79.88419  -79.88419  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
299,"[[-39.23408915 -39.23408915 -37.44762776 ... -42.8861402  -44.46575581
  -44.46575581]
 [-37.10804612 -37.10804612 -37.0710934  ... -51.15683036 -52.65069782
  -52.65069782]
 [-50.85112617 -50.85112617 -49.58171673 ... -53.17504186 -53.16433447
  -53.16433447]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
300,"[[-40.48565  -40.48565  -40.82316  ... -34.473076 -34.055252 -34.055252]
 [-49.540794 -49.540794 -48.958855 ... -40.334667 -40.269485 -40.269485]
 [-46.974525 -46.974525 -47.209476 ... -44.801037 -44.00259  -44.00259 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
301,"[[-40.48565  -40.48565  -40.82316  ... -34.473076 -34.055252 -34.055252]
 [-49.540794 -49.540794 -48.958855 ... -40.334667 -40.269485 -40.269485]
 [-46.974525 -46.974525 -47.209476 ... -44.801037 -44.00259  -44.00259 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
302,"[[-40.48565  -40.48565  -40.82316  ... -34.473076 -34.055252 -34.055252]
 [-49.540794 -49.540794 -48.958855 ... -40.334667 -40.269485 -40.269485]
 [-46.974525 -46.974525 -47.209476 ... -44.801037 -44.00259  -44.00259 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
303,"[[-29.98256  -29.98256  -29.98256  ... -28.257736 -28.257736 -28.257736]
 [-37.613888 -37.613888 -37.613888 ... -31.801296 -31.801296 -31.801296]
 [-35.861874 -35.861874 -35.861874 ... -34.503384 -34.503384 -34.503384]
 ...
 [-69.52265  -69.52265  -69.52265  ... -78.21203  -78.21203  -78.21203 ]
 [-73.00127  -73.00127  -73.00127  ... -80.       -80.       -80.      ]
 [-74.274284 -74.274284 -74.274284 ... -80.       -80.       -80.      ]]",03
304,"[[-39.9625921  -39.9625921  -40.20376004 ... -36.75143829 -36.91597444
  -36.91597444]
 [-47.82508395 -47.82508395 -47.51309205 ... -45.47714296 -45.81517274
  -45.81517274]
 [-46.86772817 -46.86772817 -47.19548364 ... -52.16401978 -52.02686548
  -52.02686548]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
305,"[[-43.508686 -43.508686 -41.475864 ... -39.994408 -40.64157  -40.64157 ]
 [-42.94787  -42.94787  -41.735992 ... -45.053104 -46.68398  -46.68398 ]
 [-50.59142  -50.59142  -49.415535 ... -44.297066 -45.066597 -45.066597]
 ...
 [-77.65848  -77.65848  -76.21125  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
306,"[[-43.508686 -43.508686 -41.475864 ... -39.994408 -40.64157  -40.64157 ]
 [-42.94787  -42.94787  -41.735992 ... -45.053104 -46.68398  -46.68398 ]
 [-50.59142  -50.59142  -49.415535 ... -44.297066 -45.066597 -45.066597]
 ...
 [-77.65848  -77.65848  -76.21125  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
307,"[[-43.508686 -43.508686 -41.475864 ... -39.994408 -40.64157  -40.64157 ]
 [-42.94787  -42.94787  -41.735992 ... -45.053104 -46.68398  -46.68398 ]
 [-50.59142  -50.59142  -49.415535 ... -44.297066 -45.066597 -45.066597]
 ...
 [-77.65848  -77.65848  -76.21125  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
308,"[[-41.645233 -41.265694 -38.19638  ... -44.503685 -45.886093 -46.057037]
 [-64.573296 -63.38839  -53.806095 ... -45.797653 -44.047577 -43.83117 ]
 [-48.869232 -48.694416 -47.280678 ... -51.945023 -51.499245 -51.444122]
 ...
 [-77.05283  -76.66952  -73.569626 ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
309,"[[-44.62720078 -44.62720078 -42.42063329 ... -44.0403887  -43.81584248
  -43.81584248]
 [-42.1166302  -42.1166302  -40.77334623 ... -41.14022758 -41.62000197
  -41.62000197]
 [-44.04834578 -44.04834578 -43.08941062 ... -42.75863231 -43.67838695
  -43.67838695]
 ...
 [-80.         -80.         -79.33543969 ... -80.         -80.
  -80.        ]
 [-80.         -80.         -79.72218973 ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
310,"[[-32.01426  -32.01426  -32.07685  ... -23.714254 -23.64125  -23.64125 ]
 [-39.88716  -39.88716  -39.75987  ... -31.910069 -31.363173 -31.363173]
 [-37.913113 -37.913113 -38.627728 ... -44.1682   -43.5869   -43.5869  ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
311,"[[-32.01426  -32.01426  -32.07685  ... -23.714254 -23.64125  -23.64125 ]
 [-39.88716  -39.88716  -39.75987  ... -31.910069 -31.363173 -31.363173]
 [-37.913113 -37.913113 -38.627728 ... -44.1682   -43.5869   -43.5869  ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
312,"[[-32.01426  -32.01426  -32.07685  ... -23.714254 -23.64125  -23.64125 ]
 [-39.88716  -39.88716  -39.75987  ... -31.910069 -31.363173 -31.363173]
 [-37.913113 -37.913113 -38.627728 ... -44.1682   -43.5869   -43.5869  ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
313,"[[-20.997623 -20.997623 -20.997623 ... -13.441464 -13.441464 -13.441464]
 [-29.136908 -29.136908 -29.136908 ... -21.612144 -21.612144 -21.612144]
 [-27.840782 -27.840782 -27.840782 ... -38.34114  -38.34114  -38.34114 ]
 ...
 [-65.01348  -65.01348  -65.01348  ... -80.       -80.       -80.      ]
 [-74.09164  -74.09164  -74.09164  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
314,"[[-24.9230529  -24.9230529  -25.37816112 ... -26.80779083 -25.63120115
  -25.63120115]
 [-35.74608794 -35.74608794 -35.0405716  ... -29.31016917 -28.41304303
  -28.41304303]
 [-50.28684173 -50.28684173 -48.71506896 ... -29.29260154 -28.21592483
  -28.21592483]
 ...
 [-68.17983408 -68.17983408 -67.75633222 ... -80.         -80.
  -80.        ]
 [-80.         -80.         -79.14935264 ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
315,"[[-37.507965 -37.507965 -37.026695 ... -43.89538  -45.468422 -45.468422]
 [-40.799652 -40.799652 -41.152    ... -45.96646  -46.287025 -46.287025]
 [-42.78521  -42.78521  -43.573875 ... -53.969425 -54.071957 -54.071957]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
316,"[[-37.507965 -37.507965 -37.026695 ... -43.89538  -45.468422 -45.468422]
 [-40.799652 -40.799652 -41.152    ... -45.96646  -46.287025 -46.287025]
 [-42.78521  -42.78521  -43.573875 ... -53.969425 -54.071957 -54.071957]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
317,"[[-37.507965 -37.507965 -37.026695 ... -43.89538  -45.468422 -45.468422]
 [-40.799652 -40.799652 -41.152    ... -45.96646  -46.287025 -46.287025]
 [-42.78521  -42.78521  -43.573875 ... -53.969425 -54.071957 -54.071957]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
318,"[[-30.366833 -30.366833 -29.844608 ... -37.765144 -39.104324 -39.104324]
 [-33.475067 -33.475067 -33.838753 ... -42.171616 -43.382965 -43.382965]
 [-35.44477  -35.44477  -36.276352 ... -48.490425 -48.82218  -48.82218 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
319,"[[-34.02187062 -34.02187062 -34.16689252 ... -46.34840366 -49.05343768
  -49.05343768]
 [-52.42109913 -52.42109913 -52.10986789 ... -48.33109339 -49.95561103
  -49.95561103]
 [-43.94990392 -43.94990392 -44.8981776  ... -56.95283708 -57.99962332
  -57.99962332]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
320,"[[-33.11199  -33.11199  -33.355263 ... -30.124134 -29.788532 -29.788532]
 [-44.76261  -44.76261  -44.64406  ... -32.9165   -32.335155 -32.335155]
 [-40.854378 -40.854378 -41.65303  ... -44.956203 -44.705276 -44.705276]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
321,"[[-33.11199  -33.11199  -33.355263 ... -30.124134 -29.788532 -29.788532]
 [-44.76261  -44.76261  -44.64406  ... -32.9165   -32.335155 -32.335155]
 [-40.854378 -40.854378 -41.65303  ... -44.956203 -44.705276 -44.705276]
 ...
 [  0.         0.         0.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
322,"[[-33.11199  -33.11199  -33.355263 ... -30.124134 -29.788532 -29.788532]
 [-44.76261  -44.76261  -44.64406  ... -32.9165   -32.335155 -32.335155]
 [-40.854378 -40.854378 -41.65303  ... -44.956203 -44.705276 -44.705276]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
323,"[[-22.526325 -22.526325 -22.526325 ... -20.898268 -20.898268 -20.898268]
 [-32.764126 -32.764126 -32.764126 ... -21.548685 -21.548685 -21.548685]
 [-31.071972 -31.071972 -31.071972 ... -24.288628 -24.288628 -24.288628]
 ...
 [-70.7955   -70.7955   -70.7955   ... -77.518196 -77.518196 -77.518196]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
324,"[[-28.27855968 -28.27855968 -28.69219094 ... -36.97907451 -38.09738252
  -38.09738252]
 [-43.63894758 -43.63894758 -43.03189319 ... -35.55890511 -35.91983963
  -35.91983963]
 [-37.30682977 -37.30682977 -38.00860403 ... -40.94541851 -40.41318254
  -40.41318254]
 ...
 [-80.         -80.         -80.         ... -73.87463572 -72.49716146
  -72.49716146]
 [-80.         -80.         -80.         ... -73.63707329 -72.20617589
  -72.20617589]
 [-80.         -80.         -80.         ... -73.41890144 -71.97219683
  -71.97219683]]",03
325,"[[-38.57859  -38.57859  -37.887093 ... -33.505173 -34.310028 -34.310028]
 [-40.772385 -40.772385 -40.975693 ... -40.15433  -39.93283  -39.93283 ]
 [-45.25563  -45.25563  -45.61244  ... -46.584763 -46.739555 -46.739555]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
326,"[[-38.57859  -38.57859  -37.887093 ... -33.505173 -34.310028 -34.310028]
 [-40.772385 -40.772385 -40.975693 ... -40.15433  -39.93283  -39.93283 ]
 [-45.25563  -45.25563  -45.61244  ... -46.584763 -46.739555 -46.739555]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
327,"[[-38.57859  -38.57859  -37.887093 ... -33.505173 -34.310028 -34.310028]
 [-40.772385 -40.772385 -40.975693 ... -40.15433  -39.93283  -39.93283 ]
 [-45.25563  -45.25563  -45.61244  ... -46.584763 -46.739555 -46.739555]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
328,"[[-31.1349   -31.1349   -31.1349   ... -21.915447 -21.915447 -21.915447]
 [-29.686275 -29.686275 -29.686275 ... -32.697273 -32.697273 -32.697273]
 [-36.82213  -36.82213  -36.82213  ... -37.89039  -37.89039  -37.89039 ]
 ...
 [-70.046135 -70.046135 -70.046135 ... -78.41584  -78.41584  -78.41584 ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
329,"[[-35.00437894 -35.00437894 -34.85660189 ... -39.20501288 -39.93821888
  -39.93821888]
 [-42.55629946 -42.55629946 -42.8993346  ... -48.53687943 -49.47299316
  -49.47299316]
 [-39.78542114 -39.78542114 -39.69148203 ... -50.46757863 -51.84681089
  -51.84681089]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
330,"[[-33.37048  -33.37048  -32.479053 ... -50.711037 -51.50831  -51.50831 ]
 [-34.054527 -34.054527 -34.09275  ... -45.25367  -45.65828  -45.65828 ]
 [-46.2697   -46.2697   -46.35133  ... -44.438778 -44.396564 -44.396564]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
331,"[[-33.37048  -33.37048  -32.479053 ... -50.711037 -51.50831  -51.50831 ]
 [-34.054527 -34.054527 -34.09275  ... -45.25367  -45.65828  -45.65828 ]
 [  0.         0.         0.       ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
332,"[[-33.37048  -33.37048  -32.479053 ... -50.711037 -51.50831  -51.50831 ]
 [-34.054527 -34.054527 -34.09275  ... -45.25367  -45.65828  -45.65828 ]
 [-46.2697   -46.2697   -46.35133  ... -44.438778 -44.396564 -44.396564]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
333,"[[-35.481873 -35.481873 -35.481873 ... -33.55407  -33.55407  -33.55407 ]
 [-40.067764 -40.067764 -40.067764 ... -34.480225 -34.480225 -34.480225]
 [-47.214146 -47.214146 -47.214146 ... -38.27652  -38.27652  -38.27652 ]
 ...
 [-68.33563  -68.33563  -68.33563  ... -77.478134 -77.478134 -77.478134]
 [-75.50391  -75.50391  -75.50391  ... -80.       -80.       -80.      ]
 [-79.32401  -79.32401  -79.32401  ... -80.       -80.       -80.      ]]",03
334,"[[-27.10238003 -27.10238003 -26.62849911 ... -47.65652298 -48.06870886
  -48.06870886]
 [-30.17900779 -30.17900779 -30.63715418 ... -43.54232571 -43.86727205
  -43.86727205]
 [-35.15455463 -35.15455463 -35.40011212 ... -43.5798957  -43.73282455
  -43.73282455]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
335,"[[-42.276405 -42.276405 -40.521988 ... -46.852592 -46.273956 -46.273956]
 [-43.088943 -43.088943 -43.180676 ... -50.307545 -51.120506 -51.120506]
 [-53.530846 -53.530846 -54.40056  ... -53.473526 -53.650475 -53.650475]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
336,"[[-42.276405 -42.276405 -40.521988 ... -46.852592 -46.273956 -46.273956]
 [-43.088943 -43.088943 -43.180676 ... -50.307545 -51.120506 -51.120506]
 [-53.530846 -53.530846 -54.40056  ... -53.473526 -53.650475 -53.650475]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
337,"[[-42.276405 -42.276405 -40.521988 ... -46.852592 -46.273956 -46.273956]
 [-43.088943 -43.088943 -43.180676 ... -50.307545 -51.120506 -51.120506]
 [-53.530846 -53.530846 -54.40056  ... -53.473526 -53.650475 -53.650475]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
338,"[[-41.27549  -41.113518 -38.492565 ... -38.978912 -40.40587  -40.494053]
 [-43.383606 -43.448257 -44.494385 ... -46.852867 -47.736233 -47.790825]
 [-52.086742 -52.230186 -54.551388 ... -58.328346 -59.46069  -59.530666]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
339,"[[-37.65555473 -37.65555473 -36.70059738 ... -43.3844354  -44.19542756
  -44.19542756]
 [-41.07838879 -41.07838879 -42.00998474 ... -44.18373114 -45.12658748
  -45.12658748]
 [-47.96781915 -47.96781915 -48.04812364 ... -52.17566473 -52.86622819
  -52.86622819]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
340,"[[-36.82417  -36.82417  -36.3921   ... -33.504562 -33.718445 -33.718445]
 [-37.71312  -37.71312  -37.808323 ... -36.865616 -37.1394   -37.1394  ]
 [-43.211243 -43.211243 -43.638634 ... -45.164387 -45.40806  -45.40806 ]
 ...
 [-80.       -80.       -79.64267  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
341,"[[-36.82417  -36.82417  -36.3921   ... -33.504562 -33.718445 -33.718445]
 [-37.71312  -37.71312  -37.808323 ... -36.865616 -37.1394   -37.1394  ]
 [-43.211243 -43.211243 -43.638634 ... -45.164387 -45.40806  -45.40806 ]
 ...
 [-80.       -80.       -79.64267  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
342,"[[-36.82417  -36.82417  -36.3921   ... -33.504562 -33.718445 -33.718445]
 [-37.71312  -37.71312  -37.808323 ... -36.865616 -37.1394   -37.1394  ]
 [-43.211243 -43.211243 -43.638634 ... -45.164387 -45.40806  -45.40806 ]
 ...
 [-80.       -80.       -79.64267  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
343,"[[-36.045612 -36.026176 -34.35472  ... -33.190002 -32.167778 -32.15589 ]
 [-36.579285 -36.587246 -37.271988 ... -41.129818 -43.04619  -43.06847 ]
 [-42.198288 -42.213184 -43.494236 ... -47.525406 -48.03139  -48.037273]
 ...
 [-80.       -79.996445 -79.69072  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
344,"[[-31.51117596 -31.51117596 -31.27176207 ... -40.49361625 -40.86815409
  -40.86815409]
 [-33.68629537 -33.68629537 -33.84578109 ... -38.2110533  -37.97804447
  -37.97804447]
 [-36.5238752  -36.5238752  -36.82495245 ... -40.2061492  -39.87141993
  -39.87141993]
 ...
 [-73.25480572 -73.25480572 -72.6900416  ... -77.16559791 -76.89911566
  -76.89911566]
 [-80.         -80.         -79.7177424  ... -77.14591163 -76.87757854
  -76.87757854]
 [-80.         -80.         -80.         ... -77.08447146 -76.81036194
  -76.81036194]]",03
345,"[[-37.25467  -37.25467  -37.266754 ... -29.11202  -30.005348 -30.005348]
 [-41.671227 -41.671227 -41.600536 ... -36.608032 -37.051083 -37.051083]
 [-40.84572  -40.84572  -41.88507  ... -44.69569  -43.834427 -43.834427]
 ...
 [-80.       -80.       -78.31505  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
346,"[[-37.25467  -37.25467  -37.266754 ... -29.11202  -30.005348 -30.005348]
 [-41.671227 -41.671227 -41.600536 ... -36.608032 -37.051083 -37.051083]
 [-40.84572  -40.84572  -41.88507  ... -44.69569  -43.834427 -43.834427]
 ...
 [-80.       -80.       -78.31505  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
347,"[[-37.25467  -37.25467  -37.266754 ... -29.11202  -30.005348 -30.005348]
 [-41.671227 -41.671227 -41.600536 ... -36.608032 -37.051083 -37.051083]
 [-40.84572  -40.84572  -41.88507  ... -44.69569  -43.834427 -43.834427]
 ...
 [-80.       -80.       -78.31505  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
348,"[[-31.446514 -31.446514 -31.446514 ... -33.151207 -33.151207 -33.151207]
 [-33.221416 -33.221416 -33.221416 ... -50.920815 -50.920815 -50.920815]
 [-38.050495 -38.050495 -38.050495 ... -55.202328 -55.202328 -55.202328]
 ...
 [-69.95721  -69.95721  -69.95721  ... -80.       -80.       -80.      ]
 [-79.381165 -79.381165 -79.381165 ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
349,"[[-33.90981191 -33.90981191 -34.50393561 ... -30.037784   -30.84238845
  -30.84238845]
 [-41.28310773 -41.28310773 -40.80602894 ... -37.68615703 -37.61986107
  -37.61986107]
 [-37.52092781 -37.52092781 -38.26591218 ... -46.32458008 -46.54667848
  -46.54667848]
 ...
 [-71.68453567 -71.68453567 -70.24845638 ... -80.         -80.
  -80.        ]
 [-80.         -80.         -79.38147139 ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
